period,client_unique_id,entity_unique_id,account_unique_id,currency,account_open_date,account_close_date,region,days_in_month,fx_rate,deposits_cad,nii_cad,odi_cad,payment_revenue_cad,service_revenue_cad,total_revenue
12/1/2020,AA0034,BB0053,CC00055,CAD,3/21/2019,,Asia Pacific,31,1,482528.74,190.81,0.00,127.00,557.00,874.81
1/1/2021,AA0034,BB0053,CC00055,CAD,3/21/2019,,Asia Pacific,31,1,489228.37,178.20,0.00,122.00,567.00,867.20
2/1/2021,AA0034,BB0053,CC00055,CAD,3/21/2019,,Asia Pacific,28,1,516756.88,165.65,0.00,129.00,557.00,851.65
3/1/2021,AA0034,BB0053,CC00055,CAD,3/21/2019,,Asia Pacific,31,1,773470.28,274.16,0.00,138.00,568.00,980.16
4/1/2021,AA0034,BB0053,CC00055,CAD,3/21/2019,,Asia Pacific,30,1,628252.4,213.00,0.00,152.00,565.00,930.00
5/1/2021,AA0034,BB0053,CC00055,CAD,3/21/2019,,Asia Pacific,31,1,709862.15,248.09,0.00,115.00,554.00,917.09
6/1/2021,AA0034,BB0053,CC00055,CAD,3/21/2019,,Asia Pacific,30,1,817790.77,276.98,0.00,196.00,569.00,1041.98
7/1/2021,AA0034,BB0053,CC00055,CAD,3/21/2019,,Asia Pacific,31,1,816553.53,287.78,0.00,123.00,552.00,962.78
8/1/2021,AA0034,BB0053,CC00055,CAD,3/21/2019,,Asia Pacific,31,1,495448.65,176.46,0.00,132.00,560.00,868.46
9/1/2021,AA0034,BB0053,CC00055,CAD,3/21/2019,,Asia Pacific,30,1,458612.9,161.30,0.00,146.00,556.00,863.30
10/1/2021,AA0034,BB0053,CC00055,CAD,3/21/2019,,Asia Pacific,31,1,613338.07,222.86,0.00,244.00,576.00,1042.86
11/1/2020,AA0035,BB0054,CC00056,CAD,3/11/2020,,Asia Pacific,30,1,119659.28,46.10,0.00,146.00,70.00,262.10
12/1/2020,AA0035,BB0054,CC00056,CAD,3/11/2020,,Asia Pacific,31,1,102269.37,40.44,0.00,97.00,67.00,204.44
1/1/2021,AA0035,BB0054,CC00056,CAD,3/11/2020,,Asia Pacific,31,1,104398.69,38.03,0.00,116.00,64.00,218.03
2/1/2021,AA0035,BB0054,CC00056,CAD,3/11/2020,,Asia Pacific,28,1,115261.29,36.95,0.00,153.00,61.00,250.95
3/1/2021,AA0035,BB0054,CC00056,CAD,3/11/2020,,Asia Pacific,31,1,1122595.1,397.91,0.00,151.00,64.00,612.91
4/1/2021,AA0035,BB0054,CC00056,CAD,3/11/2020,,Asia Pacific,30,1,101704.5,34.48,0.00,206.00,73.00,313.48
5/1/2021,AA0035,BB0054,CC00056,CAD,3/11/2020,,Asia Pacific,31,1,103518.92,36.18,0.00,110.00,57.00,203.18
6/1/2021,AA0035,BB0054,CC00056,CAD,3/11/2020,,Asia Pacific,30,1,102698.99,34.78,0.00,283.00,70.00,387.78
7/1/2021,AA0035,BB0054,CC00056,CAD,3/11/2020,,Asia Pacific,31,1,100384.86,35.38,0.00,166.00,61.00,262.38
8/1/2021,AA0035,BB0054,CC00056,CAD,3/11/2020,,Asia Pacific,31,1,113284.94,40.35,0.00,248.00,72.00,360.35
9/1/2021,AA0035,BB0054,CC00056,CAD,3/11/2020,,Asia Pacific,30,1,103409.2,36.37,0.00,172.00,64.00,272.37
10/1/2021,AA0035,BB0054,CC00056,CAD,3/11/2020,,Asia Pacific,31,1,121013.94,43.97,0.00,221.00,73.00,337.97
11/1/2020,AA0035,BB0055,CC00057,CAD,6/25/2019,,Asia Pacific,30,1,84573.64,32.58,0.00,0.00,563.00,595.58
12/1/2020,AA0035,BB0055,CC00057,CAD,6/25/2019,,Asia Pacific,31,1,84047.49,33.24,0.00,83.00,563.00,679.24
1/1/2021,AA0035,BB0055,CC00057,CAD,6/25/2019,,Asia Pacific,31,1,83434.78,30.39,0.00,0.00,563.00,593.39
2/1/2021,AA0035,BB0055,CC00057,CAD,6/25/2019,,Asia Pacific,28,1,82792.44,26.54,0.00,0.00,560.00,586.54
3/1/2021,AA0035,BB0055,CC00057,CAD,6/25/2019,,Asia Pacific,31,1,82275.78,29.16,0.00,6.00,566.00,601.16
4/1/2021,AA0035,BB0055,CC00057,CAD,6/25/2019,,Asia Pacific,30,1,81712.78,27.70,0.00,0.00,569.00,596.70
5/1/2021,AA0035,BB0055,CC00057,CAD,6/25/2019,,Asia Pacific,31,1,81106.2,28.35,0.00,0.00,563.00,591.35
6/1/2021,AA0035,BB0055,CC00057,CAD,6/25/2019,,Asia Pacific,30,1,80572.68,27.29,0.00,0.00,566.00,593.29
7/1/2021,AA0035,BB0055,CC00057,CAD,6/25/2019,,Asia Pacific,31,1,79497.36,28.02,0.00,0.00,566.00,594.02
8/1/2021,AA0035,BB0055,CC00057,CAD,6/25/2019,,Asia Pacific,31,1,79408.68,28.28,0.00,0.00,566.00,594.28
9/1/2021,AA0035,BB0055,CC00057,CAD,6/25/2019,,Asia Pacific,30,1,78877.38,27.74,0.00,0.00,563.00,590.74
10/1/2021,AA0035,BB0055,CC00057,CAD,6/25/2019,,Asia Pacific,31,1,78277.17,28.44,0.00,0.00,566.00,594.44
11/1/2020,AA0036,BB0056,CC00058,CAD,4/25/2018,,Asia Pacific,30,1,259.89,0.10,0.00,503.00,72.00,575.10
12/1/2020,AA0036,BB0056,CC00058,CAD,4/25/2018,,Asia Pacific,31,1,1534.37,0.61,0.00,568.00,65.00,633.61
1/1/2021,AA0036,BB0056,CC00058,CAD,4/25/2018,,Asia Pacific,31,1,1534.37,0.56,0.00,445.00,69.00,514.56
2/1/2021,AA0036,BB0056,CC00058,CAD,4/25/2018,,Asia Pacific,28,1,1534.37,0.49,0.00,504.00,72.50,576.99
3/1/2021,AA0036,BB0056,CC00058,CAD,4/25/2018,,Asia Pacific,31,1,1534.37,0.54,0.00,604.00,79.00,683.54
4/1/2021,AA0036,BB0056,CC00058,CAD,4/25/2018,,Asia Pacific,30,1,1534.37,0.52,0.00,537.00,877.57,1415.09
5/1/2021,AA0036,BB0056,CC00058,CAD,4/25/2018,,Asia Pacific,31,1,1534.37,0.54,0.00,462.00,236.63,699.17
6/1/2021,AA0036,BB0056,CC00058,CAD,4/25/2018,,Asia Pacific,30,1,1534.38,0.52,0.00,538.00,3086.95,3625.47
7/1/2021,AA0036,BB0056,CC00058,CAD,4/25/2018,,Asia Pacific,31,1,1534.38,0.54,0.00,444.00,406.98,851.52
8/1/2021,AA0036,BB0056,CC00058,CAD,4/25/2018,,Asia Pacific,31,1,1534.38,0.55,0.00,487.00,276.07,763.62
9/1/2021,AA0036,BB0056,CC00058,CAD,4/25/2018,,Asia Pacific,30,1,1532.08,0.54,0.00,558.00,1434.82,1993.36
10/1/2021,AA0036,BB0056,CC00058,CAD,4/25/2018,,Asia Pacific,31,1,1531.38,0.56,0.00,474.00,440.78,915.34
11/1/2020,AA0036,BB0056,CC00059,USD,4/12/2020,10/18/2021,Asia Pacific,30,1.2987,174509.293,20.95,0.00,735.06,0.00,756.01
12/1/2020,AA0036,BB0056,CC00059,USD,4/12/2020,10/18/2021,Asia Pacific,31,1.27625,51734.36354,6.64,0.00,819.35,0.00,826.00
1/1/2021,AA0036,BB0056,CC00059,USD,4/12/2020,10/18/2021,Asia Pacific,31,1.27875,26767.69013,2.97,0.00,683.49,0.00,686.46
2/1/2021,AA0036,BB0056,CC00059,USD,4/12/2020,10/18/2021,Asia Pacific,28,1.2726,9597.045654,0.85,0.00,641.39,0.00,642.24
3/1/2021,AA0036,BB0056,CC00059,USD,4/12/2020,10/18/2021,Asia Pacific,31,1.2567,2289.116751,1.19,0.00,781.04,0.00,782.23
4/1/2021,AA0036,BB0056,CC00059,USD,4/12/2020,10/18/2021,Asia Pacific,30,1.22915,27541.45343,3.33,0.00,713.52,0.00,716.86
5/1/2021,AA0036,BB0056,CC00059,USD,4/12/2020,10/18/2021,Asia Pacific,31,1.207,31529.60403,46.90,0.00,649.97,0.00,696.87
6/1/2021,AA0036,BB0056,CC00059,USD,4/12/2020,10/18/2021,Asia Pacific,30,1.2396,8225.080692,0.82,0.00,871.44,0.00,872.26
7/1/2021,AA0036,BB0056,CC00059,USD,4/12/2020,10/18/2021,Asia Pacific,31,1.2476,87727.51415,8.76,0.00,688.05,0.00,696.81
8/1/2021,AA0036,BB0056,CC00059,USD,4/12/2020,10/18/2021,Asia Pacific,31,1.26165,25324.58317,3.56,0.00,778.44,0.00,782.00
9/1/2021,AA0036,BB0056,CC00059,USD,4/12/2020,10/18/2021,Asia Pacific,30,1.2666,21379.84069,2.29,0.00,818.86,0.00,821.15
10/1/2021,AA0036,BB0056,CC00059,USD,4/12/2020,10/18/2021,Asia Pacific,31,1.2376,62445.66983,4.99,0.00,661.50,0.00,666.48
11/1/2020,AA0036,BB0057,CC00060,CAD,10/27/2020,,Asia Pacific,30,1,56413.89,21.73,0.00,0.00,42.00,63.73
12/1/2020,AA0036,BB0057,CC00060,CAD,10/27/2020,,Asia Pacific,31,1,56478.32,22.33,0.00,7.00,42.00,71.33
1/1/2021,AA0036,BB0057,CC00060,CAD,10/27/2020,,Asia Pacific,31,1,56432.48,20.56,0.00,0.00,42.00,62.56
2/1/2021,AA0036,BB0057,CC00060,CAD,10/27/2020,,Asia Pacific,28,1,56474.89,18.10,0.00,33.00,115.50,166.60
3/1/2021,AA0036,BB0057,CC00060,CAD,10/27/2020,,Asia Pacific,31,1,56468.01,20.02,0.00,1.00,44.00,65.02
4/1/2021,AA0036,BB0057,CC00060,CAD,10/27/2020,,Asia Pacific,30,1,56477.89,19.15,0.00,4.00,46.00,69.15
5/1/2021,AA0036,BB0057,CC00060,CAD,10/27/2020,,Asia Pacific,31,1,56429.32,19.72,0.00,0.00,42.00,61.72
6/1/2021,AA0036,BB0057,CC00060,CAD,10/27/2020,,Asia Pacific,30,1,56428.19,19.11,0.00,1.00,44.00,64.11
7/1/2021,AA0036,BB0057,CC00060,CAD,10/27/2020,,Asia Pacific,31,1,56389.42,19.87,0.00,49.00,44.00,112.87
8/1/2021,AA0036,BB0057,CC00060,CAD,10/27/2020,,Asia Pacific,31,1,56508.55,20.13,0.00,1.00,44.00,65.13
9/1/2021,AA0036,BB0057,CC00060,CAD,10/27/2020,,Asia Pacific,30,1,56434.89,19.85,0.00,33.00,42.00,94.85
10/1/2021,AA0036,BB0057,CC00060,CAD,10/27/2020,,Asia Pacific,31,1,56925.29,20.68,0.00,17.00,44.00,81.68
11/1/2020,AA0036,BB0058,CC00061,CAD,1/31/2018,,Asia Pacific,30,1,201155.36,77.50,0.00,0.00,42.00,119.50
12/1/2020,AA0036,BB0058,CC00061,CAD,1/31/2018,,Asia Pacific,31,1,201114.63,79.53,0.00,0.00,42.00,121.53
1/1/2021,AA0036,BB0058,CC00061,CAD,1/31/2018,,Asia Pacific,31,1,201069.92,73.24,0.00,0.00,42.00,115.24
2/1/2021,AA0036,BB0058,CC00061,CAD,1/31/2018,,Asia Pacific,28,1,201027.2,64.44,0.00,0.00,40.00,104.44
3/1/2021,AA0036,BB0058,CC00061,CAD,1/31/2018,,Asia Pacific,31,1,200988.82,71.24,0.00,0.00,44.00,115.24
4/1/2021,AA0036,BB0058,CC00061,CAD,1/31/2018,,Asia Pacific,30,1,200948.3,68.13,0.00,0.00,46.00,114.13
5/1/2021,AA0036,BB0058,CC00061,CAD,1/31/2018,,Asia Pacific,31,1,200901.28,70.21,0.00,0.00,42.00,112.21
6/1/2021,AA0036,BB0058,CC00061,CAD,1/31/2018,,Asia Pacific,30,1,200858.5,68.03,0.00,0.00,44.00,112.03
7/1/2021,AA0036,BB0058,CC00061,CAD,1/31/2018,,Asia Pacific,31,1,203608.34,71.76,0.00,1.00,44.00,116.76
8/1/2021,AA0036,BB0058,CC00061,CAD,1/31/2018,,Asia Pacific,31,1,200769.44,71.51,0.00,0.00,44.00,115.51
9/1/2021,AA0036,BB0058,CC00061,CAD,1/31/2018,,Asia Pacific,30,1,200727.3,70.60,0.00,0.00,42.00,112.60
10/1/2021,AA0036,BB0058,CC00061,CAD,1/31/2018,,Asia Pacific,31,1,200680.92,72.92,0.00,0.00,44.00,116.92
11/1/2020,AA0036,BB0059,CC00062,CAD,7/31/2018,,Asia Pacific,30,1,58768.67,510.98,0.00,192.00,45.00,747.98
12/1/2020,AA0036,BB0059,CC00062,CAD,7/31/2018,,Asia Pacific,31,1,2002647.99,791.94,0.00,193.00,47.00,1031.94
1/1/2021,AA0036,BB0059,CC00062,CAD,7/31/2018,,Asia Pacific,31,1,1495324.5,544.67,0.00,302.00,47.00,893.67
2/1/2021,AA0036,BB0059,CC00062,CAD,7/31/2018,,Asia Pacific,28,1,1869429,599.24,0.00,207.00,44.00,850.24
3/1/2021,AA0036,BB0059,CC00062,CAD,7/31/2018,,Asia Pacific,31,1,4271979.93,1514.21,0.00,177.00,49.50,1740.71
4/1/2021,AA0036,BB0059,CC00062,CAD,7/31/2018,,Asia Pacific,30,1,3789182.04,1284.69,0.00,474.00,57.50,1816.19
5/1/2021,AA0036,BB0059,CC00062,CAD,7/31/2018,,Asia Pacific,31,1,4239597.97,1481.68,0.00,143.00,51.00,1675.68
6/1/2021,AA0036,BB0059,CC00062,CAD,7/31/2018,,Asia Pacific,30,1,4327313.85,1465.66,0.00,187.00,52.50,1705.16
7/1/2021,AA0036,BB0059,CC00062,CAD,7/31/2018,,Asia Pacific,31,1,4156737.77,1464.97,0.00,262.00,53.50,1780.47
8/1/2021,AA0036,BB0059,CC00062,CAD,7/31/2018,,Asia Pacific,31,1,4598351.08,1637.77,0.00,200.00,50.50,1888.27
9/1/2021,AA0036,BB0059,CC00062,CAD,7/31/2018,,Asia Pacific,30,1,4150746.28,1459.87,0.00,206.00,52.50,1718.37
10/1/2021,AA0036,BB0059,CC00062,CAD,7/31/2018,,Asia Pacific,31,1,6420058.63,2332.77,0.00,440.00,60.00,2832.77
11/1/2020,AA0036,BB0060,CC00063,CAD,7/4/2018,,Asia Pacific,30,1,1208979.84,465.79,0.00,81.00,42.00,588.79
12/1/2020,AA0036,BB0060,CC00063,CAD,7/4/2018,,Asia Pacific,31,1,409604.05,161.98,0.00,106.00,44.50,312.48
1/1/2021,AA0036,BB0060,CC00063,CAD,7/4/2018,,Asia Pacific,31,1,354228.75,129.03,0.00,37.00,42.00,208.03
2/1/2021,AA0036,BB0060,CC00063,CAD,7/4/2018,,Asia Pacific,28,1,271119.05,86.91,0.00,85.00,40.00,211.91
3/1/2021,AA0036,BB0060,CC00063,CAD,7/4/2018,,Asia Pacific,31,1,1291033.71,457.61,0.00,150.00,47.00,654.61
4/1/2021,AA0036,BB0060,CC00063,CAD,7/4/2018,,Asia Pacific,30,1,2354101.18,798.14,0.00,146.00,46.50,990.64
5/1/2021,AA0036,BB0060,CC00063,CAD,7/4/2018,,Asia Pacific,31,1,2263669.65,791.12,0.00,98.00,42.00,931.12
6/1/2021,AA0036,BB0060,CC00063,CAD,7/4/2018,,Asia Pacific,30,1,2265373.61,767.28,0.00,181.00,47.00,995.28
7/1/2021,AA0036,BB0060,CC00063,CAD,7/4/2018,,Asia Pacific,31,1,2267063.37,798.98,0.00,40.00,44.00,882.98
8/1/2021,AA0036,BB0060,CC00063,CAD,7/4/2018,,Asia Pacific,31,1,2269056.91,808.16,0.00,40.00,44.00,892.16
9/1/2021,AA0036,BB0060,CC00063,CAD,7/4/2018,,Asia Pacific,30,1,2271055.43,798.76,0.00,161.00,45.00,1004.76
10/1/2021,AA0036,BB0060,CC00063,CAD,7/4/2018,,Asia Pacific,31,1,2270993.22,825.18,0.00,2.00,44.00,871.18
11/1/2020,AA0036,BB0061,CC00064,CAD,6/28/2019,,Asia Pacific,30,1,69571.57,26.80,0.00,8.00,42.50,77.30
12/1/2020,AA0036,BB0061,CC00064,CAD,6/28/2019,,Asia Pacific,31,1,38666.99,15.29,0.00,9.00,42.50,66.79
1/1/2021,AA0036,BB0061,CC00064,CAD,6/28/2019,,Asia Pacific,31,1,54952.1,20.02,0.00,6.00,42.50,68.52
2/1/2021,AA0036,BB0061,CC00064,CAD,6/28/2019,,Asia Pacific,28,1,72590.93,23.27,0.00,7.00,40.50,70.77
3/1/2021,AA0036,BB0061,CC00064,CAD,6/28/2019,,Asia Pacific,31,1,89207.99,31.62,0.00,5.00,44.50,81.12
4/1/2021,AA0036,BB0061,CC00064,CAD,6/28/2019,,Asia Pacific,30,1,16720.08,5.67,0.00,8.00,47.00,60.67
5/1/2021,AA0036,BB0061,CC00064,CAD,6/28/2019,,Asia Pacific,31,1,49657.91,17.35,0.00,4.00,42.50,63.85
6/1/2021,AA0036,BB0061,CC00064,CAD,6/28/2019,,Asia Pacific,30,1,18142.12,6.14,0.00,5.00,44.50,55.64
7/1/2021,AA0036,BB0061,CC00064,CAD,6/28/2019,,Asia Pacific,31,1,45636.76,16.08,0.00,9.00,45.00,70.08
8/1/2021,AA0036,BB0061,CC00064,CAD,6/28/2019,,Asia Pacific,31,1,70224.71,25.01,0.00,24.00,45.50,94.51
9/1/2021,AA0036,BB0061,CC00064,CAD,6/28/2019,,Asia Pacific,30,1,79202.81,27.86,0.00,27.00,43.50,98.36
10/1/2021,AA0036,BB0061,CC00064,CAD,6/28/2019,,Asia Pacific,31,1,41997.97,15.26,0.00,38.00,45.00,98.26
11/1/2020,AA0036,BB0062,CC00065,CAD,1/21/2019,,Asia Pacific,30,1,1162491.18,447.88,0.00,19.00,43.00,509.88
12/1/2020,AA0036,BB0062,CC00065,CAD,1/21/2019,,Asia Pacific,31,1,1365022.29,539.79,0.00,60.00,44.00,643.79
1/1/2021,AA0036,BB0062,CC00065,CAD,1/21/2019,,Asia Pacific,31,1,1500394.39,546.51,0.00,19.00,43.00,608.51
2/1/2021,AA0036,BB0062,CC00065,CAD,1/21/2019,,Asia Pacific,28,1,1589044.85,509.37,0.00,33.00,40.50,582.87
3/1/2021,AA0036,BB0062,CC00065,CAD,1/21/2019,,Asia Pacific,31,1,1693162.75,600.15,0.00,51.00,45.50,696.65
4/1/2021,AA0036,BB0062,CC00065,CAD,1/21/2019,,Asia Pacific,30,1,1929054.49,654.03,0.00,35.00,47.00,736.03
5/1/2021,AA0036,BB0062,CC00065,CAD,1/21/2019,,Asia Pacific,31,1,2015083.88,704.24,0.00,18.00,42.50,764.74
6/1/2021,AA0036,BB0062,CC00065,CAD,1/21/2019,,Asia Pacific,30,1,2161316.11,732.03,0.00,36.00,45.50,813.53
7/1/2021,AA0036,BB0062,CC00065,CAD,1/21/2019,,Asia Pacific,31,1,2360295.12,831.84,0.00,27.00,45.00,903.84
8/1/2021,AA0036,BB0062,CC00065,CAD,1/21/2019,,Asia Pacific,31,1,2450070.52,872.63,0.00,60.00,45.50,978.13
9/1/2021,AA0036,BB0062,CC00065,CAD,1/21/2019,,Asia Pacific,30,1,2557140.3,899.38,0.00,76.00,44.00,1019.38
10/1/2021,AA0036,BB0062,CC00065,CAD,1/21/2019,,Asia Pacific,31,1,2717885.5,987.56,0.00,88.00,46.00,1121.56
11/1/2020,AA0036,BB0063,CC00066,CAD,12/15/2019,,Asia Pacific,30,1,-1397561.88,12979.19,13517.64,9977.00,737.00,37210.83
12/1/2020,AA0036,BB0063,CC00066,CAD,12/15/2019,,Asia Pacific,31,1,2756719.93,2946.92,0.00,10841.00,788.00,14575.92
1/1/2021,AA0036,BB0063,CC00066,CAD,12/15/2019,,Asia Pacific,31,1,5643947.51,2055.79,0.00,9408.00,678.00,12141.79
2/1/2021,AA0036,BB0063,CC00066,CAD,12/15/2019,,Asia Pacific,28,1,5040211.6,1638.58,0.00,9181.00,615.00,11434.58
3/1/2021,AA0036,BB0063,CC00066,CAD,12/15/2019,,Asia Pacific,31,1,3658176.06,1318.88,0.00,10885.00,798.00,13001.88
4/1/2021,AA0036,BB0063,CC00066,CAD,12/15/2019,,Asia Pacific,30,1,6304198.66,2647.76,0.00,9336.00,638.00,12621.76
5/1/2021,AA0036,BB0063,CC00066,CAD,12/15/2019,,Asia Pacific,31,1,2304423.83,5502.47,0.00,9729.00,656.50,15887.97
6/1/2021,AA0036,BB0063,CC00066,CAD,12/15/2019,,Asia Pacific,30,1,-27652319.23,51533.53,60899.33,10390.00,719.00,123541.86
7/1/2021,AA0036,BB0063,CC00066,CAD,12/15/2019,,Asia Pacific,31,1,27408.27,9213.54,0.00,9753.00,670.00,19636.54
8/1/2021,AA0036,BB0063,CC00066,CAD,12/15/2019,,Asia Pacific,31,1,495282.54,2193.45,0.00,9698.00,665.50,12556.95
9/1/2021,AA0036,BB0063,CC00066,CAD,12/15/2019,,Asia Pacific,30,1,2925061.33,5955.69,0.00,10612.00,710.00,17277.69
10/1/2021,AA0036,BB0063,CC00066,CAD,12/15/2019,,Asia Pacific,31,1,7074646.01,2943.56,0.00,10446.00,693.50,14083.06
11/1/2020,AA0036,BB0064,CC00067,CAD,2/5/2021,,Asia Pacific,30,1,64607.75,24.89,0.00,713.00,152.50,890.39
12/1/2020,AA0036,BB0064,CC00067,CAD,2/5/2021,,Asia Pacific,31,1,38993.05,15.42,0.00,915.50,162.00,1092.92
1/1/2021,AA0036,BB0064,CC00067,CAD,2/5/2021,,Asia Pacific,31,1,47252.19,17.23,0.00,671.50,148.50,837.23
2/1/2021,AA0036,BB0064,CC00067,CAD,2/5/2021,,Asia Pacific,28,1,19475.55,6.24,0.00,704.00,138.50,848.74
3/1/2021,AA0036,BB0064,CC00067,CAD,2/5/2021,,Asia Pacific,31,1,85080.25,30.16,0.00,888.00,153.00,1071.16
4/1/2021,AA0036,BB0064,CC00067,CAD,2/5/2021,,Asia Pacific,30,1,12510.4,4.24,0.00,773.00,149.50,926.74
5/1/2021,AA0036,BB0064,CC00067,CAD,2/5/2021,,Asia Pacific,31,1,15295.9,5.35,0.00,850.00,134.00,989.35
6/1/2021,AA0036,BB0064,CC00067,CAD,2/5/2021,,Asia Pacific,30,1,66265.37,22.44,0.00,1046.50,150.50,1219.44
7/1/2021,AA0036,BB0064,CC00067,CAD,2/5/2021,,Asia Pacific,31,1,71033.68,25.23,0.00,821.50,148.50,995.23
8/1/2021,AA0036,BB0064,CC00067,CAD,2/5/2021,,Asia Pacific,31,1,34955.21,12.45,0.00,931.50,146.00,1089.95
9/1/2021,AA0036,BB0064,CC00067,CAD,2/5/2021,,Asia Pacific,30,1,160664.63,56.51,0.00,952.00,144.00,1152.51
10/1/2021,AA0036,BB0064,CC00067,CAD,2/5/2021,,Asia Pacific,31,1,104085.52,37.82,0.00,1456.00,192.00,1685.82
11/1/2020,AA0037,BB0065,CC00068,CAD,6/1/2020,,Asia Pacific,30,1,31032,11.96,0.00,1.00,509.00,521.96
12/1/2020,AA0037,BB0065,CC00068,CAD,6/1/2020,,Asia Pacific,31,1,56957.21,22.52,0.00,1.00,506.00,529.52
1/1/2021,AA0037,BB0065,CC00068,CAD,6/1/2020,,Asia Pacific,31,1,56414.79,20.55,0.00,0.00,509.00,529.55
2/1/2021,AA0037,BB0065,CC00068,CAD,6/1/2020,,Asia Pacific,28,1,58041.53,18.61,0.00,1.00,509.00,528.61
3/1/2021,AA0037,BB0065,CC00068,CAD,6/1/2020,,Asia Pacific,31,1,58431.21,20.71,0.00,0.00,503.00,523.71
4/1/2021,AA0037,BB0065,CC00068,CAD,6/1/2020,,Asia Pacific,30,1,57920.27,19.64,0.00,0.00,509.00,528.64
5/1/2021,AA0037,BB0065,CC00068,CAD,6/1/2020,,Asia Pacific,31,1,57385.47,20.06,0.00,0.00,506.00,526.06
6/1/2021,AA0037,BB0065,CC00068,CAD,6/1/2020,,Asia Pacific,30,1,56907.97,19.27,0.00,0.00,506.00,525.27
7/1/2021,AA0037,BB0065,CC00068,CAD,6/1/2020,,Asia Pacific,31,1,70168.9,24.73,0.00,1.00,512.00,537.73
8/1/2021,AA0037,BB0065,CC00068,CAD,6/1/2020,,Asia Pacific,31,1,75036.57,26.73,0.00,0.00,506.00,532.73
9/1/2021,AA0037,BB0065,CC00068,CAD,6/1/2020,,Asia Pacific,30,1,74555.72,26.22,0.00,0.00,500.00,526.22
10/1/2021,AA0037,BB0065,CC00068,CAD,6/1/2020,,Asia Pacific,31,1,74019.67,26.90,0.00,0.00,512.00,538.90
11/1/2020,AA0038,BB0066,CC00069,CAD,6/5/2021,10/22/2021,Asia Pacific,30,1,4767159.23,1836.68,0.00,9212.00,93.00,11141.68
12/1/2020,AA0038,BB0066,CC00069,CAD,6/5/2021,10/22/2021,Asia Pacific,31,1,1462367.47,578.29,0.00,10987.00,89.00,11654.29
1/1/2021,AA0038,BB0066,CC00069,CAD,6/5/2021,10/22/2021,Asia Pacific,31,1,1314859.44,478.93,0.00,9212.00,88.00,9778.93
2/1/2021,AA0038,BB0066,CC00069,CAD,6/5/2021,10/22/2021,Asia Pacific,28,1,1595241.86,511.35,0.00,8713.00,87.00,9311.35
3/1/2021,AA0038,BB0066,CC00069,CAD,6/5/2021,10/22/2021,Asia Pacific,31,1,1183721.97,419.57,0.00,9266.00,92.00,9777.57
4/1/2021,AA0038,BB0066,CC00069,CAD,6/5/2021,10/22/2021,Asia Pacific,30,1,1200769.48,407.11,0.00,8942.00,95.00,9444.11
5/1/2021,AA0038,BB0066,CC00069,CAD,6/5/2021,10/22/2021,Asia Pacific,31,1,1543431.42,539.41,0.00,7952.00,114.00,8605.41
6/1/2021,AA0038,BB0066,CC00069,CAD,6/5/2021,10/22/2021,Asia Pacific,30,1,1929796.67,653.62,0.00,8730.00,119.00,9502.62
7/1/2021,AA0038,BB0066,CC00069,CAD,6/5/2021,10/22/2021,Asia Pacific,31,1,1667698.91,587.75,0.00,8213.00,92.00,8892.75
8/1/2021,AA0038,BB0066,CC00069,CAD,6/5/2021,10/22/2021,Asia Pacific,31,1,2832246.28,1008.75,0.00,9046.00,116.00,10170.75
9/1/2021,AA0038,BB0066,CC00069,CAD,6/5/2021,10/22/2021,Asia Pacific,30,1,6031402.49,2121.32,0.00,8499.00,140.00,10760.32
10/1/2021,AA0038,BB0066,CC00069,CAD,6/5/2021,10/22/2021,Asia Pacific,31,1,4710229.29,1711.49,0.00,9308.00,93.00,11112.49
11/1/2020,AA0039,BB0067,CC00070,CAD,4/21/2020,,Asia Pacific,30,1,1425779.7,549.32,0.00,226.00,133.50,908.82
12/1/2020,AA0039,BB0067,CC00070,CAD,4/21/2020,,Asia Pacific,31,1,1256139.23,496.73,0.00,244.00,124.00,864.73
1/1/2021,AA0039,BB0067,CC00070,CAD,4/21/2020,,Asia Pacific,31,1,1493753.24,544.09,0.00,293.00,119.00,956.09
2/1/2021,AA0039,BB0067,CC00070,CAD,4/21/2020,,Asia Pacific,28,1,1353834.86,433.97,0.00,225.00,116.00,774.97
3/1/2021,AA0039,BB0067,CC00070,CAD,4/21/2020,,Asia Pacific,31,1,916614.45,324.90,0.00,96.50,120.50,541.90
4/1/2021,AA0039,BB0067,CC00070,CAD,4/21/2020,,Asia Pacific,30,1,939900.56,318.66,0.00,135.00,104.00,557.66
5/1/2021,AA0039,BB0067,CC00070,CAD,4/21/2020,,Asia Pacific,31,1,883186.92,308.66,0.00,194.00,131.50,634.16
6/1/2021,AA0039,BB0067,CC00070,CAD,4/21/2020,,Asia Pacific,30,1,1305554.14,442.19,0.00,287.00,144.50,873.69
7/1/2021,AA0039,BB0067,CC00070,CAD,4/21/2020,,Asia Pacific,31,1,1723261.99,607.33,0.00,319.00,160.00,1086.33
8/1/2021,AA0039,BB0067,CC00070,CAD,4/21/2020,,Asia Pacific,31,1,3177617.04,1131.75,0.00,300.00,145.00,1576.75
9/1/2021,AA0039,BB0067,CC00070,CAD,4/21/2020,,Asia Pacific,30,1,2140216,752.74,0.00,645.50,155.50,1553.74
